0	100.3022
200	101.3649
400	97.5676
600	100.4690
800	91.8372
1000	96.9930
1200	90.5493
1400	96.2801
1600	95.2572
1800	99.4619
2000	97.3902
2200	91.5332
2400	99.6795
2600	100.9079
2800	94.6256
3000	95.4690
3200	97.7564
3400	95.9686
3600	100.4688
3800	92.2231
4000	99.8398
4200	92.2395
4400	96.8067
4600	95.5861
4800	96.4251
5000	99.3610
5200	100.3975
5400	92.3788
5600	91.5940
5800	96.0807
6000	94.7373
6200	99.5368
6400	95.6732
6600	90.1333
6800	97.5663
7000	101.4976
7200	94.8293
7400	95.2829
7600	96.4814
7800	99.9839
8000	102.8173
8200	91.3717
8400	92.6260
8600	91.7777
8800	95.6028
9000	92.7172
9200	103.9238
9400	101.5779
9600	95.0757
9800	103.7039
10000	94.8275
10200	92.5357
10400	97.5747
10600	93.9113
10800	97.0481
11000	98.5621
11200	92.4404
11400	100.6232
11600	103.2373
11800	99.9997
12000	97.3175
12200	94.0614
12400	103.0885
12600	91.7540
12800	98.4227
13000	98.1878
13200	102.8271
13400	96.4773
13600	95.4992
13800	97.4187
14000	98.5577
14200	102.8996
14400	104.6744
14600	103.0948
14800	103.4384
15000	94.8986
15200	101.9418
15400	99.0511
15600	94.1487
15800	102.4049
16000	103.4839
16200	93.1297
16400	95.6226
16600	96.7341
16800	92.5555
17000	98.9802
17200	94.5127
17400	102.4408
17600	94.1473
17800	99.9904
18000	105.3561
18200	103.2877
18400	100.1465
18600	92.6926
18800	100.9107
19000	93.4236
19200	97.2146
19400	100.4867
19600	95.6294
19800	96.3646
20000	103.1011
20200	94.0270
20400	100.7418
20600	103.8708
20800	106.6108
21000	94.1140
21200	106.9127
21400	100.3144
21600	103.9444
21800	106.4359
22000	99.9448
22200	103.6310
22400	105.6315
22600	101.0033
22800	104.4955
23000	101.4490
23200	103.7733
23400	98.6219
23600	100.2758
23800	100.4901
24000	104.8148
24200	94.2446
24400	106.7010
24600	104.8357
24800	98.5657
25000	96.5499
25200	105.4605
25400	94.1513
25600	103.6869
25800	104.5868
26000	103.9768
26200	104.4648
26400	97.3638
26600	97.8336
26800	100.2217
27000	97.5904
27200	102.3831
27400	105.5114
27600	104.8589
27800	106.7930
28000	106.3328
28200	102.4974
28400	100.1814
28600	99.7868
28800	107.1443
29000	98.6820
29200	98.8123
29400	95.6612
29600	106.6945
29800	106.1126
30000	104.6384
30200	95.8287
30400	101.6878
30600	105.7685
30800	103.9451
31000	106.5874
31200	96.5357
31400	97.3100
31600	106.2204
31800	100.3934
32000	96.4534
32200	108.6464
32400	103.5989
32600	102.4347
32800	98.4920
33000	101.6657
33200	101.4116
33400	102.6030
33600	101.7247
33800	105.9706
34000	95.8135
34200	98.4544
34400	105.3064
34600	103.9635
34800	101.9548
35000	102.2550
35200	108.6250
35400	104.1253
35600	101.6667
35800	102.7038
36000	103.2629
36200	100.8312
36400	105.1289
36600	101.4274
36800	105.9884
37000	98.5475
37200	104.4889
37400	95.8393
37600	103.4948
37800	101.7525
38000	106.9011
38200	107.4593
38400	105.1062
38600	101.4267
38800	101.9537
39000	106.2843
39200	97.1688
39400	106.4539
39600	101.9545
39800	105.3066
40000	102.3473
40200	103.7791
40400	103.0417
40600	100.7721
40800	102.5431
41000	100.6658
41200	98.5901
41400	97.2722
41600	105.6552
41800	97.8965
42000	97.8812
42200	96.2640
42400	107.9013
42600	98.2602
42800	106.5047
43000	98.1116
43200	98.9184
43400	104.1710
43600	98.4626
43800	101.2424
44000	106.3610
44200	103.7614
44400	97.4424
44600	99.5132
44800	98.2168
45000	104.2936
45200	96.2286
45400	96.3782
45600	96.5571
45800	107.2333
46000	106.7227
46200	101.9540
46400	103.9426
46600	104.8290
46800	104.5385
47000	96.5746
47200	105.2008
47400	97.5411
47600	97.6426
47800	101.9301
48000	102.7968
48200	107.1644
48400	104.0086
48600	98.3842
48800	105.5129
49000	107.9878
49200	106.7537
49400	104.5619
49600	105.6597
49800	109.8342
50000	100.7266
50200	108.8029
50400	97.5325
50600	98.3261
50800	110.0150
51000	105.5745
51200	109.3375
51400	101.2186
51600	101.3419
51800	101.4368
52000	98.3006
52200	107.1451
52400	99.8198
52600	98.6539
52800	108.1831
53000	98.6184
53200	103.0301
53400	110.0462
53600	97.9186
53800	100.6318
54000	106.8983
54200	108.1765
54400	99.5925
54600	107.7037
54800	98.3327
55000	109.4629
55200	107.4820
55400	105.7082
55600	97.0950
55800	107.3151
56000	97.3754
56200	100.3385
56400	108.8726
56600	103.8834
56800	102.8891
57000	109.5427
57200	107.0208
57400	101.5194
57600	97.0018
57800	108.7798
58000	107.9432
58200	100.5369
58400	102.5242
58600	103.4368
58800	100.5804
59000	97.3713
59200	104.7228
59400	100.2518
59600	97.9738
59800	108.7280
60000	98.8167
60200	103.0872
60400	106.3750
60600	96.8153
60800	104.5667
61000	107.8953
61200	104.8689
61400	108.2551
61600	109.6742
61800	103.2221
62000	103.9790
62200	102.7644
62400	103.2102
62600	100.0913
62800	103.2237
63000	99.2031
63200	97.7916
63400	106.6131
63600	107.0930
63800	108.0799
64000	98.7246
64200	106.1612
64400	96.4134
64600	107.1114
64800	107.8342
65000	101.4620
65200	107.5707
65400	95.9274
65600	99.1967
65800	108.4400
66000	99.5583
66200	101.5168
66400	103.4966
66600	99.1623
66800	104.3214
67000	107.5071
67200	107.2246
67400	106.7265
67600	109.3636
67800	107.8717
68000	106.4363
68200	106.4361
68400	105.0872
68600	97.1591
68800	98.2897
69000	103.1065
69200	102.8340
69400	106.8368
69600	105.0820
69800	101.8456
70000	101.0958
70200	106.8443
70400	105.0017
70600	105.1529
70800	106.8642
71000	98.9492
71200	97.3176
71400	100.6803
71600	98.5873
71800	101.9993
72000	99.2206
72200	105.4994
72400	100.7029
72600	96.6653
72800	99.0405
73000	98.2180
73200	95.2167
73400	98.7674
73600	106.0523
73800	107.7899
74000	101.2934
74200	99.7791
74400	104.5952
74600	101.3622
74800	99.3314
75000	106.6036
75200	101.7196
75400	101.0027
75600	95.4877
75800	96.2145
76000	97.0822
76200	94.6533
76400	108.1233
76600	96.2555
76800	101.3087
77000	108.1498
77200	99.1370
77400	102.1938
77600	94.5411
77800	94.6557
78000	100.6566
78200	105.1185
78400	100.3901
78600	99.3507
78800	105.0564
79000	101.7806
79200	106.0097
79400	96.7193
79600	101.7695
79800	101.9663
80000	94.5146
80200	105.2823
80400	101.8642
80600	95.7977
80800	95.4571
81000	96.1163
81200	106.8520
81400	101.0562
81600	106.5844
81800	97.0026
82000	93.6975
82200	106.1199
82400	93.5928
82600	99.5527
82800	105.4981
83000	105.6102
83200	96.0995
83400	94.1501
83600	106.8017
83800	93.3421
84000	93.5498
84200	99.0555
84400	106.0331
84600	104.6697
84800	100.2783
85000	95.5178
85200	98.9951
85400	95.8225
85600	94.4435
85800	106.2340
86000	104.9160
86200	95.3263
86400	103.0540
86600	98.0030
86800	94.0093
87000	100.1003
87200	96.8053
87400	92.9165
87600	99.0170
87800	102.3274
88000	93.9458
88200	105.9307
88400	92.7034
88600	104.6885
88800	105.8911
89000	104.1623
89200	98.7693
